Country,Year,Code,CodeYear,aca_pres,aca_year,aca_yrsince,foia_pres,foia_year,foia_yrssince
Kiribati,2010,KIR,KIR2010,0,0,,0,0,
St Kitts and Nevis,1996,KNA,KNA1996,0,0,,0,0,
St Kitts and Nevis,1997,KNA,KNA1997,0,0,,0,0,
St Kitts and Nevis,1998,KNA,KNA1998,0,0,,0,0,
St Kitts and Nevis,1999,KNA,KNA1999,0,0,,0,0,
St Kitts and Nevis,2000,KNA,KNA2000,0,0,,0,0,
St Kitts and Nevis,2001,KNA,KNA2001,0,0,,0,0,
St Kitts and Nevis,2002,KNA,KNA2002,0,0,,0,0,
St Kitts and Nevis,2003,KNA,KNA2003,0,0,,0,0,
St Kitts and Nevis,2004,KNA,KNA2004,0,0,,0,0,
St Kitts and Nevis,2005,KNA,KNA2005,0,0,,0,0,
St Kitts and Nevis,2006,KNA,KNA2006,0,0,,0,0,
St Kitts and Nevis,2007,KNA,KNA2007,0,0,,0,0,
St Kitts and Nevis,2008,KNA,KNA2008,0,0,,0,0,
St Kitts and Nevis,2009,KNA,KNA2009,0,0,,0,0,
St Kitts and Nevis,2010,KNA,KNA2010,0,0,,0,0,
South Korea,1996,KOR,KOR1996,0,2008,-12,0,1998,-2
South Korea,1997,KOR,KOR1997,0,2008,-11,0,1998,-1
South Korea,1998,KOR,KOR1998,0,2008,-10,1,1998,0
South Korea,1999,KOR,KOR1999,0,2008,-9,1,1998,1
South Korea,2000,KOR,KOR2000,0,2008,-8,1,1998,2
South Korea,2001,KOR,KOR2001,0,2008,-7,1,1998,3
South Korea,2002,KOR,KOR2002,0,2008,-6,1,1998,4
South Korea,2003,KOR,KOR2003,0,2008,-5,1,1998,5
South Korea,2004,KOR,KOR2004,0,2008,-4,1,1998,6
South Korea,2005,KOR,KOR2005,0,2008,-3,1,1998,7
South Korea,2006,KOR,KOR2006,0,2008,-2,1,1998,8
South Korea,2007,KOR,KOR2007,0,2008,-1,1,1998,9
South Korea,2008,KOR,KOR2008,1,2008,0,1,1998,10
South Korea,2009,KOR,KOR2009,1,2008,1,1,1998,11
South Korea,2010,KOR,KOR2010,1,2008,2,1,1998,12
Kuwait,1996,KWT,KWT1996,0,0,,0,0,
Kuwait,1997,KWT,KWT1997,0,0,,0,0,
Kuwait,1998,KWT,KWT1998,0,0,,0,0,
Kuwait,1999,KWT,KWT1999,0,0,,0,0,
Kuwait,2000,KWT,KWT2000,0,0,,0,0,
Kuwait,2001,KWT,KWT2001,0,0,,0,0,
Kuwait,2002,KWT,KWT2002,0,0,,0,0,
Kuwait,2003,KWT,KWT2003,0,0,,0,0,
Kuwait,2004,KWT,KWT2004,0,0,,0,0,
Kuwait,2005,KWT,KWT2005,0,0,,0,0,
Kuwait,2006,KWT,KWT2006,0,0,,0,0,
Kuwait,2007,KWT,KWT2007,0,0,,0,0,
Kuwait,2008,KWT,KWT2008,0,0,,0,0,
Kuwait,2009,KWT,KWT2009,0,0,,0,0,
Kuwait,2010,KWT,KWT2010,0,0,,0,0,
Laos,1996,LAO,LAO1996,0,0,,0,0,
Laos,1997,LAO,LAO1997,0,0,,0,0,
Laos,1998,LAO,LAO1998,0,0,,0,0,
Laos,1999,LAO,LAO1999,0,0,,0,0,
Laos,2000,LAO,LAO2000,0,0,,0,0,
Laos,2001,LAO,LAO2001,0,0,,0,0,
Laos,2002,LAO,LAO2002,0,0,,0,0,
Laos,2003,LAO,LAO2003,0,0,,0,0,
Laos,2004,LAO,LAO2004,0,0,,0,0,
Laos,2005,LAO,LAO2005,0,0,,0,0,
Laos,2006,LAO,LAO2006,0,0,,0,0,
Laos,2007,LAO,LAO2007,0,0,,0,0,
Laos,2008,LAO,LAO2008,0,0,,0,0,
Laos,2009,LAO,LAO2009,0,0,,0,0,
Laos,2010,LAO,LAO2010,0,0,,0,0,
Lebanon,1996,LBN,LBN1996,0,0,,0,0,
Lebanon,1997,LBN,LBN1997,0,0,,0,0,
Lebanon,1998,LBN,LBN1998,0,0,,0,0,
Lebanon,1999,LBN,LBN1999,0,0,,0,0,
Lebanon,2000,LBN,LBN2000,0,0,,0,0,
Lebanon,2001,LBN,LBN2001,0,0,,0,0,
Lebanon,2002,LBN,LBN2002,0,0,,0,0,
Lebanon,2003,LBN,LBN2003,0,0,,0,0,
Lebanon,2004,LBN,LBN2004,0,0,,0,0,
Lebanon,2005,LBN,LBN2005,0,0,,0,0,
Lebanon,2006,LBN,LBN2006,0,0,,0,0,
Lebanon,2007,LBN,LBN2007,0,0,,0,0,
Lebanon,2008,LBN,LBN2008,0,0,,0,0,
Lebanon,2009,LBN,LBN2009,0,0,,0,0,
Lebanon,2010,LBN,LBN2010,0,0,,0,0,
Liberia,1996,LBR,LBR1996,0,2008,-12,0,2010,-14
Liberia,1997,LBR,LBR1997,0,2008,-11,0,2010,-13
Liberia,1998,LBR,LBR1998,0,2008,-10,0,2010,-12
Liberia,1999,LBR,LBR1999,0,2008,-9,0,2010,-11
Liberia,2000,LBR,LBR2000,0,2008,-8,0,2010,-10
Liberia,2001,LBR,LBR2001,0,2008,-7,0,2010,-9
Liberia,2002,LBR,LBR2002,0,2008,-6,0,2010,-8
Liberia,2003,LBR,LBR2003,0,2008,-5,0,2010,-7
Liberia,2004,LBR,LBR2004,0,2008,-4,0,2010,-6
Liberia,2005,LBR,LBR2005,0,2008,-3,0,2010,-5
Liberia,2006,LBR,LBR2006,0,2008,-2,0,2010,-4
Liberia,2007,LBR,LBR2007,0,2008,-1,0,2010,-3
Liberia,2008,LBR,LBR2008,1,2008,0,0,2010,-2
Liberia,2009,LBR,LBR2009,1,2008,1,0,2010,-1
Liberia,2010,LBR,LBR2010,1,2008,2,1,0,
Libya,1996,LBY,LBY1996,0,0,,0,0,
Libya,1997,LBY,LBY1997,0,0,,0,0,
Libya,1998,LBY,LBY1998,0,0,,0,0,
Libya,1999,LBY,LBY1999,0,0,,0,0,
Libya,2000,LBY,LBY2000,0,0,,0,0,
Libya,2001,LBY,LBY2001,0,0,,0,0,
Libya,2002,LBY,LBY2002,0,0,,0,0,
Libya,2003,LBY,LBY2003,0,0,,0,0,
Libya,2004,LBY,LBY2004,0,0,,0,0,
Libya,2005,LBY,LBY2005,0,0,,0,0,
Libya,2006,LBY,LBY2006,0,0,,0,0,
Libya,2007,LBY,LBY2007,0,0,,0,0,
Libya,2008,LBY,LBY2008,0,0,,0,0,
Libya,2009,LBY,LBY2009,0,0,,0,0,
Libya,2010,LBY,LBY2010,0,0,,0,0,
St Lucia,1996,LCA,LCA1996,0,0,,0,0,
St Lucia,1997,LCA,LCA1997,0,0,,0,0,
St Lucia,1998,LCA,LCA1998,0,0,,0,0,
St Lucia,1999,LCA,LCA1999,0,0,,0,0,
St Lucia,2000,LCA,LCA2000,0,0,,0,0,
St Lucia,2001,LCA,LCA2001,0,0,,0,0,
St Lucia,2002,LCA,LCA2002,0,0,,0,0,
St Lucia,2003,LCA,LCA2003,0,0,,0,0,
St Lucia,2004,LCA,LCA2004,0,0,,0,0,
St Lucia,2005,LCA,LCA2005,0,0,,0,0,
St Lucia,2006,LCA,LCA2006,0,0,,0,0,
St Lucia,2007,LCA,LCA2007,0,0,,0,0,
St Lucia,2008,LCA,LCA2008,0,0,,0,0,
St Lucia,2009,LCA,LCA2009,0,0,,0,0,
St Lucia,2010,LCA,LCA2010,0,0,,0,0,
Liechtenstein,1996,LIE,LIE1996,,,,0,2000,-4
Liechtenstein,1997,LIE,LIE1997,,,,0,2000,-3
Liechtenstein,1998,LIE,LIE1998,,,,0,2000,-2
Liechtenstein,1999,LIE,LIE1999,,,,0,2000,-1
Liechtenstein,2000,LIE,LIE2000,,,,1,2000,0
Liechtenstein,2001,LIE,LIE2001,,,,1,2000,1
Liechtenstein,2002,LIE,LIE2002,,,,1,2000,2
Liechtenstein,2003,LIE,LIE2003,,,,1,2000,3
Liechtenstein,2004,LIE,LIE2004,,,,1,2000,4
Liechtenstein,2005,LIE,LIE2005,,,,1,2000,5
Liechtenstein,2006,LIE,LIE2006,,,,1,2000,6
Liechtenstein,2007,LIE,LIE2007,,,,1,2000,7
Liechtenstein,2008,LIE,LIE2008,,,,1,2000,8
Liechtenstein,2009,LIE,LIE2009,,,,1,2000,9
Liechtenstein,2010,LIE,LIE2010,,,,1,2000,10
Sri Lanka,1996,LKA,LKA1996,1,1994,2,0,0,
Sri Lanka,1997,LKA,LKA1997,1,1994,3,0,0,
Sri Lanka,1998,LKA,LKA1998,1,1994,4,0,0,
Sri Lanka,1999,LKA,LKA1999,1,1994,5,0,0,
Sri Lanka,2000,LKA,LKA2000,1,1994,6,0,0,
Sri Lanka,2001,LKA,LKA2001,1,1994,7,0,0,
Sri Lanka,2002,LKA,LKA2002,1,1994,8,0,0,
Sri Lanka,2003,LKA,LKA2003,1,1994,9,0,0,
Sri Lanka,2004,LKA,LKA2004,1,1994,10,0,0,
Sri Lanka,2005,LKA,LKA2005,1,1994,11,0,0,
Sri Lanka,2006,LKA,LKA2006,1,1994,12,0,0,
Sri Lanka,2007,LKA,LKA2007,1,1994,13,0,0,
Sri Lanka,2008,LKA,LKA2008,1,1994,14,0,0,
Sri Lanka,2009,LKA,LKA2009,1,1994,15,0,0,
Sri Lanka,2010,LKA,LKA2010,1,1994,16,0,0,
Lesotho,1996,LSO,LSO1996,0,2001,-5,0,0,
Lesotho,1997,LSO,LSO1997,0,2001,-4,0,0,
Lesotho,1998,LSO,LSO1998,0,2001,-3,0,0,
Lesotho,1999,LSO,LSO1999,0,2001,-2,0,0,
Lesotho,2000,LSO,LSO2000,0,2001,-1,0,0,
Lesotho,2001,LSO,LSO2001,1,2001,0,0,0,
Lesotho,2002,LSO,LSO2002,1,2001,1,0,0,
Lesotho,2003,LSO,LSO2003,1,2001,2,0,0,
Lesotho,2004,LSO,LSO2004,1,2001,3,0,0,
Lesotho,2005,LSO,LSO2005,1,2001,4,0,0,
Lesotho,2006,LSO,LSO2006,1,2001,5,0,0,
Lesotho,2007,LSO,LSO2007,1,2001,6,0,0,
Lesotho,2008,LSO,LSO2008,1,2001,7,0,0,
Lesotho,2009,LSO,LSO2009,1,2001,8,0,0,
Lesotho,2010,LSO,LSO2010,1,2001,9,0,0,
Lithuania,1996,LTU,LTU1996,0,2000,-4,0,2000,-4
Lithuania,1997,LTU,LTU1997,0,2000,-3,0,2000,-3
Lithuania,1998,LTU,LTU1998,0,2000,-2,0,2000,-2
Lithuania,1999,LTU,LTU1999,0,2000,-1,0,2000,-1
Lithuania,2000,LTU,LTU2000,1,2000,0,1,2000,0
Lithuania,2001,LTU,LTU2001,1,2000,1,1,2000,1
Lithuania,2002,LTU,LTU2002,1,2000,2,1,2000,2
Lithuania,2003,LTU,LTU2003,1,2000,3,1,2000,3
Lithuania,2004,LTU,LTU2004,1,2000,4,1,2000,4
Lithuania,2005,LTU,LTU2005,1,2000,5,1,2000,5
Lithuania,2006,LTU,LTU2006,1,2000,6,1,2000,6
Lithuania,2007,LTU,LTU2007,1,2000,7,1,2000,7
Lithuania,2008,LTU,LTU2008,1,2000,8,1,2000,8
Lithuania,2009,LTU,LTU2009,1,2000,9,1,2000,9
Lithuania,2010,LTU,LTU2010,1,2000,10,1,2000,10
Luxembourg,1996,LUX,LUX1996,0,0,,0,0,
Luxembourg,1997,LUX,LUX1997,0,0,,0,0,
Luxembourg,1998,LUX,LUX1998,0,0,,0,0,
Luxembourg,1999,LUX,LUX1999,0,0,,0,0,
Luxembourg,2000,LUX,LUX2000,0,0,,0,0,
Luxembourg,2001,LUX,LUX2001,0,0,,0,0,
Luxembourg,2002,LUX,LUX2002,0,0,,0,0,
Luxembourg,2003,LUX,LUX2003,0,0,,0,0,
Luxembourg,2004,LUX,LUX2004,0,0,,0,0,
Luxembourg,2005,LUX,LUX2005,0,0,,0,0,
Luxembourg,2006,LUX,LUX2006,0,0,,0,0,
Luxembourg,2007,LUX,LUX2007,0,0,,0,0,
Luxembourg,2008,LUX,LUX2008,0,0,,0,0,
Luxembourg,2009,LUX,LUX2009,0,0,,0,0,
Luxembourg,2010,LUX,LUX2010,0,0,,0,0,
Latvia,1996,LVA,LVA1996,0,2002,-6,0,1998,-2
Latvia,1997,LVA,LVA1997,0,2002,-5,0,1998,-1
Latvia,1998,LVA,LVA1998,0,2002,-4,1,1998,0
Latvia,1999,LVA,LVA1999,0,2002,-3,1,1998,1
Latvia,2000,LVA,LVA2000,0,2002,-2,1,1998,2
Latvia,2001,LVA,LVA2001,0,2002,-1,1,1998,3
Latvia,2002,LVA,LVA2002,1,2002,0,1,1998,4
Latvia,2003,LVA,LVA2003,1,2002,1,1,1998,5
Latvia,2004,LVA,LVA2004,1,2002,2,1,1998,6
Latvia,2005,LVA,LVA2005,1,2002,3,1,1998,7
Latvia,2006,LVA,LVA2006,1,2002,4,1,1998,8
Latvia,2007,LVA,LVA2007,1,2002,5,1,1998,9
Latvia,2008,LVA,LVA2008,1,2002,6,1,1998,10
Latvia,2009,LVA,LVA2009,1,2002,7,1,1998,11
Latvia,2010,LVA,LVA2010,1,2002,8,1,1998,12
Morocco,1996,MAR,Mar-96,0,2008,-12,0,0,
Morocco,1997,MAR,Mar-97,0,2008,-11,0,0,
Morocco,1998,MAR,Mar-98,0,2008,-10,0,0,
Morocco,1999,MAR,Mar-99,0,2008,-9,0,0,
Morocco,2000,MAR,Mar-00,0,2008,-8,0,0,
Morocco,2001,MAR,Mar-01,0,2008,-7,0,0,
Morocco,2002,MAR,Mar-02,0,2008,-6,0,0,
Morocco,2003,MAR,Mar-03,0,2008,-5,0,0,
Morocco,2004,MAR,Mar-04,0,2008,-4,0,0,
Morocco,2005,MAR,Mar-05,0,2008,-3,0,0,
Morocco,2006,MAR,Mar-06,0,2008,-2,0,0,
Morocco,2007,MAR,Mar-07,0,2008,-1,0,0,
Morocco,2008,MAR,Mar-08,1,2008,0,0,0,
Morocco,2009,MAR,Mar-09,1,2008,1,0,0,
Morocco,2010,MAR,Mar-10,1,2008,2,0,0,
Monaco,1996,MCO,MCO1996,0,0,,0,0,
Monaco,1997,MCO,MCO1997,0,0,,0,0,
Monaco,1998,MCO,MCO1998,0,0,,0,0,
Monaco,1999,MCO,MCO1999,0,0,,0,0,
Monaco,2000,MCO,MCO2000,0,0,,0,0,
Monaco,2001,MCO,MCO2001,0,0,,0,0,
Monaco,2002,MCO,MCO2002,0,0,,0,0,
Monaco,2003,MCO,MCO2003,0,0,,0,0,
Monaco,2004,MCO,MCO2004,0,0,,0,0,
Monaco,2005,MCO,MCO2005,0,0,,0,0,
Monaco,2006,MCO,MCO2006,0,0,,0,0,
Monaco,2007,MCO,MCO2007,0,0,,0,0,
Monaco,2008,MCO,MCO2008,0,0,,0,0,
Monaco,2009,MCO,MCO2009,0,0,,0,0,
Monaco,2010,MCO,MCO2010,0,0,,0,0,
Moldova,1996,MDA,MDA1996,0,2002,-6,0,2000,-4
Moldova,1997,MDA,MDA1997,0,2002,-5,0,2000,-3
Moldova,1998,MDA,MDA1998,0,2002,-4,0,2000,-2
Moldova,1999,MDA,MDA1999,0,2002,-3,0,2000,-1
Moldova,2000,MDA,MDA2000,0,2002,-2,1,2000,0
Moldova,2001,MDA,MDA2001,0,2002,-1,1,2000,1
Moldova,2002,MDA,MDA2002,1,2002,0,1,2000,2
Moldova,2003,MDA,MDA2003,1,2002,1,1,2000,3
Moldova,2004,MDA,MDA2004,1,2002,2,1,2000,4
Moldova,2005,MDA,MDA2005,1,2002,3,1,2000,5
Moldova,2006,MDA,MDA2006,1,2002,4,1,2000,6
Moldova,2007,MDA,MDA2007,1,2002,5,1,2000,7
Moldova,2008,MDA,MDA2008,1,2002,6,1,2000,8
Moldova,2009,MDA,MDA2009,1,2002,7,1,2000,9
Moldova,2010,MDA,MDA2010,1,2002,8,1,2000,10
Madagascar,1996,MDG,MDG1996,0,2003,-7,0,0,
Madagascar,1997,MDG,MDG1997,0,2003,-6,0,0,
Madagascar,1998,MDG,MDG1998,0,2003,-5,0,0,
Madagascar,1999,MDG,MDG1999,0,2003,-4,0,0,
Madagascar,2000,MDG,MDG2000,0,2003,-3,0,0,
Madagascar,2001,MDG,MDG2001,0,2003,-2,0,0,
Madagascar,2002,MDG,MDG2002,0,2003,-1,0,0,
Madagascar,2003,MDG,MDG2003,1,2003,0,0,0,
Madagascar,2004,MDG,MDG2004,1,2003,1,0,0,
Madagascar,2005,MDG,MDG2005,1,2003,2,0,0,
Madagascar,2006,MDG,MDG2006,1,2003,3,0,0,
Madagascar,2007,MDG,MDG2007,1,2003,4,0,0,
Madagascar,2008,MDG,MDG2008,1,2003,5,0,0,
Madagascar,2009,MDG,MDG2009,1,2003,6,0,0,
Madagascar,2010,MDG,MDG2010,1,2003,7,0,0,
Maldives,1996,MDV,MDV1996,0,2000,-4,0,0,
Maldives,1997,MDV,MDV1997,0,2000,-3,0,0,
Maldives,1998,MDV,MDV1998,0,2000,-2,0,0,
Maldives,1999,MDV,MDV1999,0,2000,-1,0,0,
Maldives,2000,MDV,MDV2000,1,2000,0,0,0,
Maldives,2001,MDV,MDV2001,1,2000,1,0,0,
Maldives,2002,MDV,MDV2002,1,2000,2,0,0,
Maldives,2003,MDV,MDV2003,1,2000,3,0,0,
Maldives,2004,MDV,MDV2004,1,2000,4,0,0,
Maldives,2005,MDV,MDV2005,1,2000,5,0,0,
Maldives,2006,MDV,MDV2006,1,2000,6,0,0,
Maldives,2007,MDV,MDV2007,1,2000,7,0,0,
Maldives,2008,MDV,MDV2008,1,2000,8,0,0,
Maldives,2009,MDV,MDV2009,1,2000,9,0,0,
Maldives,2010,MDV,MDV2010,1,2000,10,0,0,
Mexico,1996,MEX,MEX1996,0,2003,-7,0,2003,-7
Mexico,1997,MEX,MEX1997,0,2003,-6,0,2003,-6
Mexico,1998,MEX,MEX1998,0,2003,-5,0,2003,-5
Mexico,1999,MEX,MEX1999,0,2003,-4,0,2003,-4
Mexico,2000,MEX,MEX2000,0,2003,-3,0,2003,-3
Mexico,2001,MEX,MEX2001,0,2003,-2,0,2003,-2
Mexico,2002,MEX,MEX2002,0,2003,-1,0,2003,-1
Mexico,2003,MEX,MEX2003,1,2003,0,1,2003,0
Mexico,2004,MEX,MEX2004,1,2003,1,1,2003,1
Mexico,2005,MEX,MEX2005,1,2003,2,1,2003,2
Mexico,2006,MEX,MEX2006,1,2003,3,1,2003,3
Mexico,2007,MEX,MEX2007,1,2003,4,1,2003,4
Mexico,2008,MEX,MEX2008,1,2003,5,1,2003,5
Mexico,2009,MEX,MEX2009,1,2003,6,1,2003,6
Mexico,2010,MEX,MEX2010,1,2003,7,1,2003,7
Marshall Islands,1996,MHL,MHL1996,0,0,,0,0,
Marshall Islands,1997,MHL,MHL1997,0,0,,0,0,
Marshall Islands,1998,MHL,MHL1998,0,0,,0,0,
Marshall Islands,1999,MHL,MHL1999,0,0,,0,0,
Marshall Islands,2000,MHL,MHL2000,0,0,,0,0,
Marshall Islands,2001,MHL,MHL2001,0,0,,0,0,
Marshall Islands,2002,MHL,MHL2002,0,0,,0,0,
Marshall Islands,2003,MHL,MHL2003,0,0,,0,0,
Marshall Islands,2004,MHL,MHL2004,0,0,,0,0,
Marshall Islands,2005,MHL,MHL2005,0,0,,0,0,
Marshall Islands,2006,MHL,MHL2006,0,0,,0,0,
Marshall Islands,2007,MHL,MHL2007,0,0,,0,0,
Marshall Islands,2008,MHL,MHL2008,0,0,,0,0,
Marshall Islands,2009,MHL,MHL2009,0,0,,0,0,
Marshall Islands,2010,MHL,MHL2010,0,0,,0,0,
Macedonia,1996,MKD,MKD1996,0,2002,-6,0,2006,-10
Macedonia,1997,MKD,MKD1997,0,2002,-5,0,2006,-9
Macedonia,1998,MKD,MKD1998,0,2002,-4,0,2006,-8
Macedonia,1999,MKD,MKD1999,0,2002,-3,0,2006,-7
Macedonia,2000,MKD,MKD2000,0,2002,-2,0,2006,-6
Macedonia,2001,MKD,MKD2001,0,2002,-1,0,2006,-5
Macedonia,2002,MKD,MKD2002,1,2002,0,0,2006,-4
Macedonia,2003,MKD,MKD2003,1,2002,1,0,2006,-3
Macedonia,2004,MKD,MKD2004,1,2002,2,0,2006,-2
Macedonia,2005,MKD,MKD2005,1,2002,3,0,2006,-1
Macedonia,2006,MKD,MKD2006,1,2002,4,1,2006,0
Macedonia,2007,MKD,MKD2007,1,2002,5,1,2006,1
Macedonia,2008,MKD,MKD2008,1,2002,6,1,2006,2
Macedonia,2009,MKD,MKD2009,1,2002,7,1,2006,3
Macedonia,2010,MKD,MKD2010,1,2002,8,1,2006,4
Mali,1996,MLI,MLI1996,0,2007,-11,0,0,
Mali,1997,MLI,MLI1997,0,2007,-10,0,0,
Mali,1998,MLI,MLI1998,0,2007,-9,0,0,
Mali,1999,MLI,MLI1999,0,2007,-8,0,0,
Mali,2000,MLI,MLI2000,0,2007,-7,0,0,
Mali,2001,MLI,MLI2001,0,2007,-6,0,0,
Mali,2002,MLI,MLI2002,0,2007,-5,0,0,
Mali,2003,MLI,MLI2003,0,2007,-4,0,0,
Mali,2004,MLI,MLI2004,0,2007,-3,0,0,
Mali,2005,MLI,MLI2005,0,2007,-2,0,0,
Mali,2006,MLI,MLI2006,0,2007,-1,0,0,
Mali,2007,MLI,MLI2007,1,2007,0,0,0,
Mali,2008,MLI,MLI2008,1,2007,1,0,0,
Mali,2009,MLI,MLI2009,1,2007,2,0,0,
Mali,2010,MLI,MLI2010,1,2007,3,0,0,
Malta,1996,MLT,MLT1996,1,1988,8,0,0,
Malta,1997,MLT,MLT1997,1,1988,9,0,0,
Malta,1998,MLT,MLT1998,1,1988,10,0,0,
Malta,1999,MLT,MLT1999,1,1988,11,0,0,
Malta,2000,MLT,MLT2000,1,1988,12,0,0,
Malta,2001,MLT,MLT2001,1,1988,13,0,0,
Malta,2002,MLT,MLT2002,1,1988,14,0,0,
Malta,2003,MLT,MLT2003,1,1988,15,0,0,
Malta,2004,MLT,MLT2004,1,1988,16,0,0,
Malta,2005,MLT,MLT2005,1,1988,17,0,0,
Malta,2006,MLT,MLT2006,1,1988,18,0,0,
Malta,2007,MLT,MLT2007,1,1988,19,0,0,
Malta,2008,MLT,MLT2008,1,1988,20,0,0,
Malta,2009,MLT,MLT2009,1,1988,21,0,0,
Malta,2010,MLT,MLT2010,1,1988,22,0,0,
Myanmar,1996,MMR,MMR1996,,,,0,0,
Myanmar,1997,MMR,MMR1997,,,,0,0,
Myanmar,1998,MMR,MMR1998,,,,0,0,
Myanmar,1999,MMR,MMR1999,,,,0,0,
Myanmar,2000,MMR,MMR2000,,,,0,0,
Myanmar,2001,MMR,MMR2001,,,,0,0,
Myanmar,2002,MMR,MMR2002,,,,0,0,
Myanmar,2003,MMR,MMR2003,,,,0,0,
Myanmar,2004,MMR,MMR2004,,,,0,0,
Myanmar,2005,MMR,MMR2005,,,,0,0,
Myanmar,2006,MMR,MMR2006,,,,0,0,
Myanmar,2007,MMR,MMR2007,,,,0,0,
Myanmar,2008,MMR,MMR2008,,,,0,0,
Myanmar,2009,MMR,MMR2009,,,,0,0,
Myanmar,2010,MMR,MMR2010,,,,0,0,
Montenegro,1996,MNE,MNE1996,0,2001,-5,0,2005,-9
Montenegro,1997,MNE,MNE1997,0,2001,-4,0,2005,-8
Montenegro,1998,MNE,MNE1998,0,2001,-3,0,2005,-7
Montenegro,1999,MNE,MNE1999,0,2001,-2,0,2005,-6
Montenegro,2000,MNE,MNE2000,0,2001,-1,0,2005,-5
Montenegro,2001,MNE,MNE2001,1,2001,0,0,2005,-4
Montenegro,2002,MNE,MNE2002,1,2001,1,0,2005,-3
Montenegro,2003,MNE,MNE2003,1,2001,2,0,2005,-2
Montenegro,2004,MNE,MNE2004,1,2001,3,0,2005,-1
Montenegro,2005,MNE,MNE2005,1,2001,4,1,2005,0
Montenegro,2006,MNE,MNE2006,1,2001,5,1,2005,1
Montenegro,2007,MNE,MNE2007,1,2001,6,1,2005,2
Montenegro,2008,MNE,MNE2008,1,2001,7,1,2005,3
Montenegro,2009,MNE,MNE2009,1,2001,8,1,2005,4
Montenegro,2010,MNE,MNE2010,1,2001,9,1,2005,5
Mongolia,1996,MNG,MNG1996,0,2003,-7,0,0,
Mongolia,1997,MNG,MNG1997,0,2003,-6,0,0,
Mongolia,1998,MNG,MNG1998,0,2003,-5,0,0,
Mongolia,1999,MNG,MNG1999,0,2003,-4,0,0,
Mongolia,2000,MNG,MNG2000,0,2003,-3,0,0,
Mongolia,2001,MNG,MNG2001,0,2003,-2,0,0,
Mongolia,2002,MNG,MNG2002,0,2003,-1,0,0,
Mongolia,2003,MNG,MNG2003,1,2003,0,0,0,
Mongolia,2004,MNG,MNG2004,1,2003,1,0,0,
Mongolia,2005,MNG,MNG2005,1,2003,2,0,0,
Mongolia,2006,MNG,MNG2006,1,2003,3,0,0,
Mongolia,2007,MNG,MNG2007,1,2003,4,0,0,
Mongolia,2008,MNG,MNG2008,1,2003,5,0,0,
Mongolia,2009,MNG,MNG2009,1,2003,6,0,0,
Mongolia,2010,MNG,MNG2010,1,2003,7,0,0,
Mozambique,1996,MOZ,MOZ1996,0,2005,-9,0,0,
Mozambique,1997,MOZ,MOZ1997,0,2005,-8,0,0,
Mozambique,1998,MOZ,MOZ1998,0,2005,-7,0,0,
Mozambique,1999,MOZ,MOZ1999,0,2005,-6,0,0,
Mozambique,2000,MOZ,MOZ2000,0,2005,-5,0,0,
Mozambique,2001,MOZ,MOZ2001,0,2005,-4,0,0,
Mozambique,2002,MOZ,MOZ2002,0,2005,-3,0,0,
Mozambique,2003,MOZ,MOZ2003,0,2005,-2,0,0,
Mozambique,2004,MOZ,MOZ2004,0,2005,-1,0,0,
Mozambique,2005,MOZ,MOZ2005,1,2005,0,0,0,
Mozambique,2006,MOZ,MOZ2006,1,2005,1,0,0,
Mozambique,2007,MOZ,MOZ2007,1,2005,2,0,0,
Mozambique,2008,MOZ,MOZ2008,1,2005,3,0,0,
Mozambique,2009,MOZ,MOZ2009,1,2005,4,0,0,
Mozambique,2010,MOZ,MOZ2010,1,2005,5,0,0,
Mauritania,1996,MRT,MRT1996,0,0,,0,0,
Mauritania,1997,MRT,MRT1997,0,0,,0,0,
Mauritania,1998,MRT,MRT1998,0,0,,0,0,
Mauritania,1999,MRT,MRT1999,0,0,,0,0,
Mauritania,2000,MRT,MRT2000,0,0,,0,0,
Mauritania,2001,MRT,MRT2001,0,0,,0,0,
Mauritania,2002,MRT,MRT2002,0,0,,0,0,
Mauritania,2003,MRT,MRT2003,0,0,,0,0,
Mauritania,2004,MRT,MRT2004,0,0,,0,0,
Mauritania,2005,MRT,MRT2005,0,0,,0,0,
Mauritania,2006,MRT,MRT2006,0,0,,0,0,
Mauritania,2007,MRT,MRT2007,0,0,,0,0,
Mauritania,2008,MRT,MRT2008,0,0,,0,0,
Mauritania,2009,MRT,MRT2009,0,0,,0,0,
Mauritania,2010,MRT,MRT2010,0,0,,0,0,
Mauritius,1996,MUS,MUS1996,0,2003,-7,0,0,
Mauritius,1997,MUS,MUS1997,0,2003,-6,0,0,
Mauritius,1998,MUS,MUS1998,0,2003,-5,0,0,
Mauritius,1999,MUS,MUS1999,0,2003,-4,0,0,
Mauritius,2000,MUS,MUS2000,0,2003,-3,0,0,
Mauritius,2001,MUS,MUS2001,0,2003,-2,0,0,
Mauritius,2002,MUS,MUS2002,0,2003,-1,0,0,
Mauritius,2003,MUS,MUS2003,1,2003,0,0,0,
Mauritius,2004,MUS,MUS2004,1,2003,1,0,0,
Mauritius,2005,MUS,MUS2005,1,2003,2,0,0,
Mauritius,2006,MUS,MUS2006,1,2003,3,0,0,
Mauritius,2007,MUS,MUS2007,1,2003,4,0,0,
Mauritius,2008,MUS,MUS2008,1,2003,5,0,0,
Mauritius,2009,MUS,MUS2009,1,2003,6,0,0,
